REGION;DEPARTEMENT;CODE_INSEE;COMMUNE;NB_REDEVABLES;PAT_MOYEN;IMPOTS_MOYEN
NORMANDIE;SEINE-MARITIME;76217;DIEPPE;102;2195137;7666;;;;;;;
NORMANDIE;SEINE-MARITIME;76351;LEHAVRE;390;2503817;9636;;;;;;;
NORMANDIE;SEINE-MARITIME;76540;ROUEN;518;2483610;9602;;;;;;;
NOUVELLE-AQUITAINE;CHARENTE;16015;ANGOULEME;137;2611329;9949;;;;;;;
NOUVELLE-AQUITAINE;CHARENTE-MARITIME;17300;LAROCHELLE;619;2585756;10248;;;;;;;
NOUVELLE-AQUITAINE;CHARENTE-MARITIME;17299;ROCHEFORT;52;2328288;8243;;;;;;;
NOUVELLE-AQUITAINE;CHARENTE-MARITIME;17415;SAINTES;112;2513451;10671;;;;;;;
NOUVELLE-AQUITAINE;CORREZE;19031;BRIVE;228;2692768;11931;;;;;;;
NOUVELLE-AQUITAINE;DEUX-SEVRES;79191;NIORT;222;2811166;10774;;;;;;;
NOUVELLE-AQUITAINE;DORDOGNE;24037;BERGERAC;120;2091398;7247;;;;;;;
NOUVELLE-AQUITAINE;DORDOGNE;24322;PERIGUEUX;110;2457359;9708;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33039;BEGLES;50;1936554;6488;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33063;BORDEAUX;2669;2763813;11027;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33162;EYSINES;100;2219534;7336;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33192;GRADIGNAN;166;2400908;8625;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33199;GUJAN-MESTRAS;102;2312495;8765;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33529;LATESTEDEBUCH;332;2479844;8859;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33069;LEBOUSCAT;363;3334865;12133;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33243;LIBOURNE;125;2600354;8958;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33281;MERIGNAC;293;2387351;9093;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33318;PESSAC;266;2335014;8610;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33449;SAINT-MEDARD-EN-JALLES;110;2325787;8014;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33522;TALENCE;196;2485543;10985;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33550;VILLENAVE-D'ORNON;93;2196370;7914;;;;;;;
NOUVELLE-AQUITAINE;HAUTE-VIENNE;87085;LIMOGES;500;3118850;12400;;;;;;;
NOUVELLE-AQUITAINE;LANDES;40088;DAX;105;2639766;9699;;;;;;;
NOUVELLE-AQUITAINE;LANDES;40192;MONT-DE-MARSAN;91;2325564;8761;;;;;;;
NOUVELLE-AQUITAINE;LOT-ET-GARONNE;47001;AGEN;119;2647385;10766;;;;;;;
NOUVELLE-AQUITAINE;LOT-ET-GARONNE;47323;VILLENEUVESURLOT;62;2318727;8744;;;;;;;
NOUVELLE-AQUITAINE;PYRENEES-ATLANTIQUES;64024;ANGLET;467;2491208;9360;;;;;;;
NOUVELLE-AQUITAINE;PYRENEES-ATLANTIQUES;64102;BAYONNE;269;2609393;10926;;;;;;;
NOUVELLE-AQUITAINE;PYRENEES-ATLANTIQUES;64122;BIARRITZ;612;2529373;9808;;;;;;;
NOUVELLE-AQUITAINE;PYRENEES-ATLANTIQUES;64445;PAU;451;2395498;9181;;;;;;;
NOUVELLE-AQUITAINE;VIENNE;86066;CHATELLERAULT;92;2545732;9396;;;;;;;
NOUVELLE-AQUITAINE;VIENNE;86194;POITIERS;310;2543188;9671;;;;;;;
OCCITANIE;AUDE;11069;CARCASSONNE;155;2382226;9982;;;;;;;
OCCITANIE;AUDE;11262;NARBONNE;176;2349912;8459;;;;;;;
OCCITANIE;AVEYRON;12145;MILLAU;72;2916430;15312;;;;;;;
OCCITANIE;AVEYRON;12202;RODEZ;147;2465113;10379;;;;;;;
OCCITANIE;GARD;30007;ALES;124;2321344;8616;;;;;;;
OCCITANIE;GARD;30189;NIMES;701;2424816;9194;;;;;;;
OCCITANIE;GERS;32013;AUCH;82;2140698;6939;;;;;;;
OCCITANIE;HAUTE-GARONNE;31069;BLAGNAC;101;2467963;9413;;;;;;;
OCCITANIE;HAUTE-GARONNE;31149;COLOMIERS;101;2124628;5959;;;;;;;
OCCITANIE;HAUTE-GARONNE;31395;MURET;91;2439522;8519;;;;;;;
OCCITANIE;HAUTE-GARONNE;31555;TOULOUSE;2904;2531817;9749;;;;;;;
OCCITANIE;HAUTE-GARONNE;31557;TOURNEFEUILLE;197;2595245;9466;;;;;;;
OCCITANIE;HAUTES-PYRENEES;65440;TARBES;102;2332097;7876;;;;;;;
OCCITANIE;HERAULT;34003;AGDE;179;2284252;8572;;;;;;;
OCCITANIE;HERAULT;34032;BEZIERS;289;2672889;11112;;;;;;;
OCCITANIE;HERAULT;34108;FRONTIGNAN;52;2290860;8468;;;;;;;
OCCITANIE;HERAULT;34145;LUNEL;63;2253801;7317;;;;;;;
OCCITANIE;HERAULT;34172;MONTPELLIER;1218;2516789;8822;;;;;;;
OCCITANIE;HERAULT;34301;SETE;249;2590709;8826;;;;;;;
OCCITANIE;LOT;46042;CAHORS;82;2377561;8909;;;;;;;
OCCITANIE;PYRENEES-ORIENTALES;66136;PERPIGNAN;502;2536052;9287;;;;;;;
OCCITANIE;TARN;81004;ALBI;209;2382995;8558;;;;;;;
OCCITANIE;TARN;81065;CASTRES;149;2329801;7022;;;;;;;
OCCITANIE;TARN-ET-GARONNE;82121;MONTAUBAN;257;2584540;10394;;;;;;;
PAYSDELALOIRE;LOIRE-ATLANTIQUE;44109;NANTES;2188;2769962;10459;;;;;;;
PAYSDELALOIRE;LOIRE-ATLANTIQUE;44114;ORVAULT;179;2657146;8361;;;;;;;
PAYSDELALOIRE;LOIRE-ATLANTIQUE;44143;REZE;78;2135667;6488;;;;;;;
PAYSDELALOIRE;LOIRE-ATLANTIQUE;44162;STHERBLAIN;83;2621292;8211;;;;;;;
PAYSDELALOIRE;LOIRE-ATLANTIQUE;44184;STNAZAIRE;181;2411712;11006;;;;;;;
PAYSDELALOIRE;LOIRE-ATLANTIQUE;44190;STSEBASTIENSURLOIRE;96;2396001;9605;;;;;;;
PAYSDELALOIRE;LOIRE-ATLANTIQUE;44215;VERTOU;187;2602291;7052;;;;;;;
PAYSDELALOIRE;MAINE-ET-LOIRE;49007;ANGERS;671;2474303;8942;;;;;;;
PAYSDELALOIRE;MAINE-ET-LOIRE;49023;BEAUPREAUENMAUGES;57;2273971;7520;;;;;;;
PAYSDELALOIRE;MAINE-ET-LOIRE;49099;CHOLET;196;2490956;9513;;;;;;;
PAYSDELALOIRE;MAINE-ET-LOIRE;49328;SAUMUR;120;2488720;7582;;;;;;;
PAYSDELALOIRE;MAINE-ET-LOIRE;49301;SEVREMOINE;58;2533187;8965;;;;;;;
PAYSDELALOIRE;MAYENNE;53130;LAVAL;213;3033284;12238;;;;;;;
PAYSDELALOIRE;SARTHE;72181;LEMANS;550;2677459;10714;;;;;;;
PAYSDELALOIRE;VENDEE;85047;CHALLANS;138;2558756;9409;;;;;;;
PAYSDELALOIRE;VENDEE;85191;LAROCHESURYON;174;2668694;10713;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-DE-HAUTE-PROVENCE;04112;MANOSQUE;127;2587327;12326;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06004;ANTIBES;1019;2545847;9943;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06027;CAGNESSURMER;407;2309780;8697;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06029;CANNES;1511;3227873;14476;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06069;GRASSE;323;2467098;10536;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06030;LECANNET;382;2550895;11391;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06079;MANDELIEULANAPOULE;354;2405839;9718;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06083;MENTON;225;2269107;8040;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06900;MONACO;590;3847898;25669;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06088;NICE;3118;2610132;10877;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06123;SAINTLAURENTDUVAR;212;2365713;9871;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06155;VALLAURIS;337;2571626;10910;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13001;AIXENPROVENCE;1959;2807145;10666;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13002;ALLAUCH;129;2376183;10264;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13004;ARLES;198;2448116;9451;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13005;AUBAGNE;236;2444431;9474;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13047;ISTRES;70;2646607;9034;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13028;LACIOTAT;279;2441527;9311;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13071;LESPENNESMIRABEAU;71;2334144;6791;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13054;MARIGNANE;71;2333634;9325;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13055;MARSEILLE;3972;2814098;11100;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13056;MARTIGUES;103;2184086;6985;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13103;SALONDEPROVENCE;167;2234631;8743;;;;;;;
PROVENCE-ALPES-COTED'AZUR;HAUTES-ALPES;05061;GAP;222;2365217;7881;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83050;DRAGUIGNAN;207;2277359;8632;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83061;FREJUS;400;2349882;8567;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83069;HYERES;554;2372786;8956;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83062;LAGARDE;102;2341742;8925;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83126;LASEYNESURMER;171;2131870;6719;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83144;LAVALETTE;106;2110101;7625;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83118;SAINT-RAPHAEL;823;2534470;9907;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83129;SIX-FOURS-LES-PLAGES;259;2139974;7200;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83137;TOULON;692;2413241;8991;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAUCLUSE;84007;AVIGNON;341;2607636;10291;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAUCLUSE;84031;CARPENTRAS;136;2759678;10449;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAUCLUSE;84035;CAVAILLON;94;2329990;8960;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAUCLUSE;84087;ORANGE;100;2232871;8973;;;;;;;
LAREUNION;LAREUNION;97408;LAPOSSESSION;80;2063527;7400;;;;;;;
LAREUNION;LAREUNION;97409;SAINTANDRE;59;2679497;10246;;;;;;;
LAREUNION;LAREUNION;97411;SAINTDENIS;517;2530939;11143;;;;;;;
LAREUNION;LAREUNION;97415;SAINTPAUL;318;2509763;9170;;;;;;;
LAREUNION;LAREUNION;97416;SAINTPIERRE;166;2678032;10864;;;;;;;
LAREUNION;LAREUNION;97414;SAINT-LOUIS;51;2464169;9331;;;;;;;
LAREUNION;LAREUNION;97418;SAINTEMARIE;74;2117078;8348;;;;;;;
LAREUNION;LAREUNION;97422;TAMPON;149;2261774;9067;;;;;;;
