REGION;DEPARTEMENT;CODE_INSEE;COMMUNE;NB_REDEVABLES;PAT_MOYEN;IMPOTS_MOYEN
NOUVELLE-AQUITAINE;GIRONDE;33522;TALENCE;83;2080981;8386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94052;NOGENTSURMARNE;312;2801745;8373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;HERAULT;34003;AGDE;57;2121132;8349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRAND-EST;MARNE;51454;REIMS;243;2145815;8335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92050;NANTERRE;93;2105610;8334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAYSDELALOIRE;SARTHE;72181;LEMANS;155;2120569;8326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;PYRENEES-ATLANTIQUES;64024;ANGLET;190;2057209;8322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83061;FREJUS;142;2073239;8252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;PYRENEES-ATLANTIQUES;64102;BAYONNE;114;2071024;8246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;HERAULT;34172;MONTPELLIER;440;2107945;8238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;YVELINES;78551;SAINT-GERMAIN-EN-LAYE;514;2196506;8199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94081;VITRYSURSEINE;56;2060675;8164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;PARIS;75120;VILLEDEPARIS;469;2092449;8136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94018;CHARENTONLEPONT;199;2127499;8110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92024;CLICHY;52;2081637;8105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;RHONE;69244;TASSIN-LA-DEMI-LUNE;110;2124329;8085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92063;RUEILMALMAISON;646;2145530;8067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
